log_id,log_content,root_cause,severity,sw_version,platform,has_missing_blocks,has_overwritten,log_size,component
LOG_00347,"[16.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[16.01.26 01:22:03] Platform: gen3
[16.01.26 01:22:03] Component: SW_SWUPDATE
[16.01.26 01:22:03] INFO: Starting software update
[16.01.26 01:22:03] WARNING: Update verification failed
[16.01.26 01:22:03] ERROR: Flash write error at block 720
[16.01.26 01:22:03] TRACE: Rolling back to previous version
[16.01.26 01:22:03] CRITICAL: Software UPGRADE
[16.01.26 01:22:03] INFO: Component initialized successfully",SW Update Failure,HIGH,AIVI_SW5250,gen3,True,True,18068,System
LOG_00348,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[09.01.26 01:22:03] Platform: gen4
[09.01.26 01:22:03] Component: Kernel
[09.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[09.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[09.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[09.01.26 01:22:03] INFO: Last task: Kernel_handler
[09.01.26 01:22:03] CRITICAL: System RESET
[09.01.26 01:22:03] DEBUG: Processing event queue
[09.01.26 01:22:03] INFO: Component initialized successfully
[09.01.26 01:22:03] INFO: System running normally",Watchdog Timeout,CRITICAL,AIVI_SW5250,gen4,True,False,42494,Power
LOG_00349,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[11.01.26 01:22:03] Platform: gen3
[11.01.26 01:22:03] Component: System
[11.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[11.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[11.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[11.01.26 01:22:03] INFO: Last task: System_handler
[11.01.26 01:22:03] CRITICAL: System WDT
[11.01.26 01:22:03] INFO: Component initialized successfully",Watchdog Timeout,CRITICAL,AIVI_SW5244,gen3,False,True,6593,System
LOG_00350,"[07.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[07.01.26 01:22:03] Platform: gen3
[07.01.26 01:22:03] Component: Sensors
[07.01.26 01:22:03] ERROR: FAULT in Sensors
[07.01.26 01:22:03] ERROR: I2C in Sensors
[07.01.26 01:22:03] ERROR: HARDWARE in Sensors
[07.01.26 01:22:03] INFO: System running normally
[07.01.26 01:22:03] DEBUG: Processing event queue
[07.01.26 01:22:03] INFO: Component initialized successfully",Hardware Fault,HIGH,PIVI_SW4100,gen3,True,False,34920,Hardware
LOG_00351,"[08.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[08.01.26 01:22:03] Platform: gen3
[08.01.26 01:22:03] Component: Unknown
[08.01.26 01:22:03] ERROR: FAILED in Unknown
[08.01.26 01:22:03] ERROR: ISSUE in Unknown
[08.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[08.01.26 01:22:03] ERROR: ISSUE in Unknown
[08.01.26 01:22:03] DEBUG: Processing event queue",Unknown Issue,MEDIUM,PIVI_SW4110,gen3,False,True,13810,Unknown
LOG_00352,"[15.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[15.01.26 01:22:03] Platform: gen3
[15.01.26 01:22:03] Component: System
[15.01.26 01:22:03] CRITICAL: Kernel panic detected
[15.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[15.01.26 01:22:03] TRACE: Exception at address 0x1B7E
[15.01.26 01:22:03] ERROR: CPU 0 KERNEL
[15.01.26 01:22:03] CRITICAL: System halted
[15.01.26 01:22:03] INFO: System running normally
[15.01.26 01:22:03] DEBUG: Processing event queue
[15.01.26 01:22:03] INFO: Component initialized successfully",Kernel Panic,CRITICAL,PIVI_SW4110,gen3,True,False,49555,System
LOG_00353,"[12.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[12.01.26 01:22:03] Platform: gen4
[12.01.26 01:22:03] Component: Communication
[12.01.26 01:22:03] ERROR: TIMEOUT in Communication
[12.01.26 01:22:03] ERROR: NETWORK in Communication
[12.01.26 01:22:03] ERROR: TCP in Communication
[12.01.26 01:22:03] ERROR: SOCKET in Communication
[12.01.26 01:22:03] ERROR: TIMEOUT in Communication
[12.01.26 01:22:03] ERROR: REFUSED in Communication
[12.01.26 01:22:03] INFO: System running normally",Network Timeout,LOW,PIVI_SW4110,gen4,True,False,8581,Network
LOG_00354,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[22.01.26 01:22:03] Platform: gen3
[22.01.26 01:22:03] Component: Storage
[22.01.26 01:22:03] ERROR: DISK in Storage
[22.01.26 01:22:03] ERROR: READ in Storage
[22.01.26 01:22:03] ERROR: CORRUPT in Storage
[22.01.26 01:22:03] ERROR: CORRUPT in Storage
[22.01.26 01:22:03] ERROR: CORRUPT in Storage
[22.01.26 01:22:03] INFO: System running normally
[22.01.26 01:22:03] DEBUG: Processing event queue
[22.01.26 01:22:03] INFO: Component initialized successfully",File System Error,MEDIUM,PIVI_SW4110,gen3,False,False,33364,Storage
LOG_00355,"[03.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[03.01.26 01:22:03] Platform: gen3
[03.01.26 01:22:03] Component: Communication
[03.01.26 01:22:03] WARNING: CAN bus error detected
[03.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[03.01.26 01:22:03] TRACE: Bus-off state entered
[03.01.26 01:22:03] INFO: Error counter: 206
[03.01.26 01:22:03] ERROR: CAN on CAN interface
[03.01.26 01:22:03] DEBUG: Processing event queue",CAN Bus Error,MEDIUM,PIVI_SW4110,gen3,False,False,30643,CAN
LOG_00356,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[31.12.25 01:22:03] Platform: gen3
[31.12.25 01:22:03] Component: SW_SWUPDATE
[31.12.25 01:22:03] INFO: Starting software update
[31.12.25 01:22:03] WARNING: Update verification failed
[31.12.25 01:22:03] ERROR: Flash write error at block 282
[31.12.25 01:22:03] TRACE: Rolling back to previous version
[31.12.25 01:22:03] CRITICAL: Software FAILED
[31.12.25 01:22:03] INFO: System running normally
[31.12.25 01:22:03] INFO: Component initialized successfully
[31.12.25 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,AIVI_SW5250,gen3,True,False,49921,System
LOG_00357,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[09.01.26 01:22:03] Platform: gen3
[09.01.26 01:22:03] Component: System
[09.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[09.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[09.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[09.01.26 01:22:03] INFO: Last task: System_handler
[09.01.26 01:22:03] CRITICAL: System WATCHDOG
[09.01.26 01:22:03] DEBUG: Processing event queue
[09.01.26 01:22:03] INFO: System running normally
[09.01.26 01:22:03] INFO: Component initialized successfully",Watchdog Timeout,CRITICAL,PIVI_SW4100,gen3,False,True,19449,System
LOG_00358,"[16.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[16.01.26 01:22:03] Platform: gen4
[16.01.26 01:22:03] Component: Network
[16.01.26 01:22:03] ERROR: TIMEOUT in Network
[16.01.26 01:22:03] ERROR: CONNECTION in Network
[16.01.26 01:22:03] ERROR: REFUSED in Network
[16.01.26 01:22:03] INFO: Component initialized successfully
[16.01.26 01:22:03] DEBUG: Processing event queue",Network Timeout,LOW,AIVI_SW5250,gen4,False,False,26185,Network
LOG_00359,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[13.01.26 01:22:03] Platform: gen4
[13.01.26 01:22:03] Component: CAN
[13.01.26 01:22:03] WARNING: CAN bus error detected
[13.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[13.01.26 01:22:03] TRACE: Bus-off state entered
[13.01.26 01:22:03] INFO: Error counter: 239
[13.01.26 01:22:03] ERROR: ERROR on CAN interface
[13.01.26 01:22:03] DEBUG: Processing event queue
[13.01.26 01:22:03] INFO: Component initialized successfully
[13.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,AIVI_SW5244,gen4,True,True,26444,Network
LOG_00360,"[30.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[30.12.25 01:22:03] Platform: gen4
[30.12.25 01:22:03] Component: Navigation
[30.12.25 01:22:03] WARNING: High memory usage detected
[30.12.25 01:22:03] ERROR: Heap allocation failed in Navigation
[30.12.25 01:22:03] TRACE: malloc returned NULL
[30.12.25 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[30.12.25 01:22:03] ERROR: Memory leak suspected in navigation module
[30.12.25 01:22:03] TRACE: ALLOCATION - size: 4999 bytes
[30.12.25 01:22:03] INFO: System running normally",Memory Leak,HIGH,PIVI_SW4110,gen4,False,True,44011,Multimedia
LOG_00361,"[18.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[18.01.26 01:22:03] Platform: gen4
[18.01.26 01:22:03] Component: CAN
[18.01.26 01:22:03] WARNING: CAN bus error detected
[18.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[18.01.26 01:22:03] TRACE: Bus-off state entered
[18.01.26 01:22:03] INFO: Error counter: 92
[18.01.26 01:22:03] ERROR: BUS on CAN interface
[18.01.26 01:22:03] DEBUG: Processing event queue
[18.01.26 01:22:03] INFO: Component initialized successfully",CAN Bus Error,MEDIUM,AIVI_SW5244,gen4,True,True,27231,Network
LOG_00362,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[13.01.26 01:22:03] Platform: gen4
[13.01.26 01:22:03] Component: Communication
[13.01.26 01:22:03] ERROR: REFUSED in Communication
[13.01.26 01:22:03] ERROR: REFUSED in Communication
[13.01.26 01:22:03] ERROR: TCP in Communication
[13.01.26 01:22:03] ERROR: NETWORK in Communication
[13.01.26 01:22:03] ERROR: TCP in Communication
[13.01.26 01:22:03] ERROR: TIMEOUT in Communication
[13.01.26 01:22:03] DEBUG: Processing event queue
[13.01.26 01:22:03] INFO: System running normally",Network Timeout,LOW,PIVI_SW4100,gen4,False,True,24202,Communication
LOG_00363,"[02.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[02.01.26 01:22:03] Platform: gen4
[02.01.26 01:22:03] Component: Storage
[02.01.26 01:22:03] ERROR: READ in Storage
[02.01.26 01:22:03] ERROR: DISK in Storage
[02.01.26 01:22:03] ERROR: DISK in Storage
[02.01.26 01:22:03] DEBUG: Processing event queue
[02.01.26 01:22:03] INFO: Component initialized successfully
[02.01.26 01:22:03] INFO: System running normally",File System Error,MEDIUM,PIVI_SW4110,gen4,True,True,10133,Storage
LOG_00364,"[18.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[18.01.26 01:22:03] Platform: gen4
[18.01.26 01:22:03] Component: Network
[18.01.26 01:22:03] WARNING: CAN bus error detected
[18.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[18.01.26 01:22:03] TRACE: Bus-off state entered
[18.01.26 01:22:03] INFO: Error counter: 45
[18.01.26 01:22:03] ERROR: CAN on CAN interface
[18.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,PIVI_SW4100,gen4,True,False,26570,Network
LOG_00365,"[10.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[10.01.26 01:22:03] Platform: gen3
[10.01.26 01:22:03] Component: System
[10.01.26 01:22:03] ERROR: SUCCESS in System
[10.01.26 01:22:03] ERROR: COMPLETED in System
[10.01.26 01:22:03] ERROR: RUNNING in System
[10.01.26 01:22:03] ERROR: COMPLETED in System
[10.01.26 01:22:03] ERROR: COMPLETED in System
[10.01.26 01:22:03] INFO: Component initialized successfully
[10.01.26 01:22:03] INFO: System running normally",No Issue,LOW,AIVI_SW5244,gen3,False,False,48398,System
LOG_00366,"[03.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[03.01.26 01:22:03] Platform: gen4
[03.01.26 01:22:03] Component: Network
[03.01.26 01:22:03] WARNING: CAN bus error detected
[03.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[03.01.26 01:22:03] TRACE: Bus-off state entered
[03.01.26 01:22:03] INFO: Error counter: 191
[03.01.26 01:22:03] ERROR: ARBITRATION on CAN interface
[03.01.26 01:22:03] INFO: Component initialized successfully",CAN Bus Error,MEDIUM,PIVI_SW4110,gen4,True,True,39094,CAN
LOG_00367,"[07.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[07.01.26 01:22:03] Platform: gen3
[07.01.26 01:22:03] Component: Network
[07.01.26 01:22:03] ERROR: CONNECTION in Network
[07.01.26 01:22:03] ERROR: TIMEOUT in Network
[07.01.26 01:22:03] ERROR: SOCKET in Network
[07.01.26 01:22:03] ERROR: TCP in Network
[07.01.26 01:22:03] ERROR: TCP in Network
[07.01.26 01:22:03] ERROR: TIMEOUT in Network
[07.01.26 01:22:03] INFO: System running normally",Network Timeout,LOW,AIVI_SW5250,gen3,True,False,17714,Network
LOG_00368,"[03.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[03.01.26 01:22:03] Platform: gen3
[03.01.26 01:22:03] Component: Power
[03.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[03.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[03.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[03.01.26 01:22:03] INFO: Last task: Power_handler
[03.01.26 01:22:03] CRITICAL: System WATCHDOG
[03.01.26 01:22:03] INFO: System running normally
[03.01.26 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5244,gen3,False,False,5609,Power
LOG_00369,"[20.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[20.01.26 01:22:03] Platform: gen3
[20.01.26 01:22:03] Component: System
[20.01.26 01:22:03] ERROR: OK in System
[20.01.26 01:22:03] ERROR: NORMAL in System
[20.01.26 01:22:03] ERROR: NORMAL in System
[20.01.26 01:22:03] INFO: Component initialized successfully
[20.01.26 01:22:03] DEBUG: Processing event queue
[20.01.26 01:22:03] INFO: System running normally",No Issue,LOW,PIVI_SW4110,gen3,True,False,48843,System
LOG_00370,"[19.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[19.01.26 01:22:03] Platform: gen3
[19.01.26 01:22:03] Component: CAN
[19.01.26 01:22:03] WARNING: CAN bus error detected
[19.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[19.01.26 01:22:03] TRACE: Bus-off state entered
[19.01.26 01:22:03] INFO: Error counter: 103
[19.01.26 01:22:03] ERROR: CAN on CAN interface
[19.01.26 01:22:03] DEBUG: Processing event queue
[19.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,AIVI_SW5244,gen3,False,True,15426,CAN
LOG_00371,"[02.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[02.01.26 01:22:03] Platform: gen3
[02.01.26 01:22:03] Component: Kernel
[02.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[02.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[02.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[02.01.26 01:22:03] INFO: Last task: Kernel_handler
[02.01.26 01:22:03] CRITICAL: System HANG
[02.01.26 01:22:03] DEBUG: Processing event queue
[02.01.26 01:22:03] INFO: Component initialized successfully
[02.01.26 01:22:03] INFO: System running normally",Watchdog Timeout,CRITICAL,PIVI_SW4100,gen3,False,True,45375,System
LOG_00372,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[01.01.26 01:22:03] Platform: gen3
[01.01.26 01:22:03] Component: System
[01.01.26 01:22:03] ERROR: NORMAL in System
[01.01.26 01:22:03] ERROR: COMPLETED in System
[01.01.26 01:22:03] ERROR: COMPLETED in System
[01.01.26 01:22:03] ERROR: RUNNING in System
[01.01.26 01:22:03] ERROR: COMPLETED in System
[01.01.26 01:22:03] ERROR: OK in System
[01.01.26 01:22:03] INFO: Component initialized successfully
[01.01.26 01:22:03] INFO: System running normally",No Issue,LOW,AIVI_SW5244,gen3,True,False,13616,System
LOG_00373,"[20.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[20.01.26 01:22:03] Platform: gen4
[20.01.26 01:22:03] Component: Unknown
[20.01.26 01:22:03] ERROR: ERROR in Unknown
[20.01.26 01:22:03] ERROR: ERROR in Unknown
[20.01.26 01:22:03] ERROR: ISSUE in Unknown
[20.01.26 01:22:03] ERROR: WARNING in Unknown
[20.01.26 01:22:03] ERROR: ERROR in Unknown
[20.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[20.01.26 01:22:03] INFO: System running normally
[20.01.26 01:22:03] DEBUG: Processing event queue",Unknown Issue,MEDIUM,PIVI_SW4110,gen4,False,True,42001,Unknown
LOG_00374,"[10.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[10.01.26 01:22:03] Platform: gen3
[10.01.26 01:22:03] Component: Navigation
[10.01.26 01:22:03] WARNING: High memory usage detected
[10.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[10.01.26 01:22:03] TRACE: malloc returned NULL
[10.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[10.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[10.01.26 01:22:03] TRACE: FREE - size: 270 bytes
[10.01.26 01:22:03] DEBUG: Processing event queue",Memory Leak,HIGH,PIVI_SW4100,gen3,True,True,30035,Audio
LOG_00375,"[29.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[29.12.25 01:22:03] Platform: gen3
[29.12.25 01:22:03] Component: System
[29.12.25 01:22:03] WARNING: Task execution time exceeded threshold
[29.12.25 01:22:03] ERROR: WATCHDOG_RESET triggered
[29.12.25 01:22:03] TRACE: System reset due to watchdog timeout
[29.12.25 01:22:03] INFO: Last task: System_handler
[29.12.25 01:22:03] CRITICAL: System DEADLOCK
[29.12.25 01:22:03] INFO: System running normally
[29.12.25 01:22:03] INFO: Component initialized successfully
[29.12.25 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5250,gen3,True,True,46000,Kernel
LOG_00376,"[10.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[10.01.26 01:22:03] Platform: gen3
[10.01.26 01:22:03] Component: Navigation
[10.01.26 01:22:03] WARNING: High memory usage detected
[10.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[10.01.26 01:22:03] TRACE: malloc returned NULL
[10.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[10.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[10.01.26 01:22:03] TRACE: LEAK - size: 3391 bytes
[10.01.26 01:22:03] DEBUG: Processing event queue",Memory Leak,HIGH,PIVI_SW4100,gen3,True,False,34481,Navigation
LOG_00377,"[19.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[19.01.26 01:22:03] Platform: gen4
[19.01.26 01:22:03] Component: Sensors
[19.01.26 01:22:03] ERROR: SENSOR in Sensors
[19.01.26 01:22:03] ERROR: I2C in Sensors
[19.01.26 01:22:03] ERROR: FAULT in Sensors
[19.01.26 01:22:03] ERROR: SPI in Sensors
[19.01.26 01:22:03] INFO: Component initialized successfully
[19.01.26 01:22:03] DEBUG: Processing event queue",Hardware Fault,HIGH,AIVI_SW5244,gen4,False,True,2303,Sensors
LOG_00378,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[01.01.26 01:22:03] Platform: gen4
[01.01.26 01:22:03] Component: Network
[01.01.26 01:22:03] WARNING: CAN bus error detected
[01.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[01.01.26 01:22:03] TRACE: Bus-off state entered
[01.01.26 01:22:03] INFO: Error counter: 43
[01.01.26 01:22:03] ERROR: ERROR on CAN interface
[01.01.26 01:22:03] INFO: System running normally
[01.01.26 01:22:03] DEBUG: Processing event queue
[01.01.26 01:22:03] INFO: Component initialized successfully",CAN Bus Error,MEDIUM,PIVI_SW4100,gen4,True,False,28119,Network
LOG_00379,"[17.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[17.01.26 01:22:03] Platform: gen4
[17.01.26 01:22:03] Component: Audio
[17.01.26 01:22:03] WARNING: High memory usage detected
[17.01.26 01:22:03] ERROR: Heap allocation failed in Audio
[17.01.26 01:22:03] TRACE: malloc returned NULL
[17.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[17.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[17.01.26 01:22:03] TRACE: MEMORY - size: 3349 bytes
[17.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,PIVI_SW4110,gen4,True,True,22113,Multimedia
LOG_00380,"[05.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[05.01.26 01:22:03] Platform: gen3
[05.01.26 01:22:03] Component: Network
[05.01.26 01:22:03] WARNING: CAN bus error detected
[05.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[05.01.26 01:22:03] TRACE: Bus-off state entered
[05.01.26 01:22:03] INFO: Error counter: 19
[05.01.26 01:22:03] ERROR: FRAME on CAN interface
[05.01.26 01:22:03] DEBUG: Processing event queue
[05.01.26 01:22:03] INFO: Component initialized successfully
[05.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,PIVI_SW4100,gen3,True,False,20593,Network
LOG_00381,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[11.01.26 01:22:03] Platform: gen3
[11.01.26 01:22:03] Component: Kernel
[11.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[11.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[11.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[11.01.26 01:22:03] INFO: Last task: Kernel_handler
[11.01.26 01:22:03] CRITICAL: System WDT
[11.01.26 01:22:03] DEBUG: Processing event queue
[11.01.26 01:22:03] INFO: System running normally
[11.01.26 01:22:03] INFO: Component initialized successfully",Watchdog Timeout,CRITICAL,AIVI_SW5244,gen3,True,True,19508,System
LOG_00382,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[11.01.26 01:22:03] Platform: gen4
[11.01.26 01:22:03] Component: Unknown
[11.01.26 01:22:03] ERROR: WARNING in Unknown
[11.01.26 01:22:03] ERROR: ISSUE in Unknown
[11.01.26 01:22:03] ERROR: FAILED in Unknown
[11.01.26 01:22:03] DEBUG: Processing event queue",Unknown Issue,MEDIUM,AIVI_SW5244,gen4,False,True,46002,Unknown
LOG_00383,"[16.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[16.01.26 01:22:03] Platform: gen4
[16.01.26 01:22:03] Component: System
[16.01.26 01:22:03] INFO: Starting software update
[16.01.26 01:22:03] WARNING: Update verification failed
[16.01.26 01:22:03] ERROR: Flash write error at block 744
[16.01.26 01:22:03] TRACE: Rolling back to previous version
[16.01.26 01:22:03] CRITICAL: Software INSTALLATION
[16.01.26 01:22:03] INFO: System running normally",SW Update Failure,HIGH,PIVI_SW4100,gen4,False,False,25584,System
LOG_00384,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[01.01.26 01:22:03] Platform: gen4
[01.01.26 01:22:03] Component: Unknown
[01.01.26 01:22:03] ERROR: FAILED in Unknown
[01.01.26 01:22:03] ERROR: FAILED in Unknown
[01.01.26 01:22:03] ERROR: ERROR in Unknown
[01.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[01.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[01.01.26 01:22:03] ERROR: ISSUE in Unknown
[01.01.26 01:22:03] DEBUG: Processing event queue",Unknown Issue,MEDIUM,AIVI_SW5244,gen4,False,False,31739,Unknown
